TCM_ID,SMILES
MOL004453,C[C@H]1CC[C@H]2N(C1)C[C@H]1[C@@H]3C[C@H]4[C@@H](C[C@H](O)[C@H]5C[C@@H](O)CC[C@@]54C)[C@@H]3CC[C@@H]1[C@]2(C)O
MOL003396,CC1(C)CC[C@]2(C(=O)O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
MOL008889,O=c1cc(-c2ccc(O)cc2)oc2c([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12
MOL010040,C[C@H]1[C@H](C)CC[C@]2(C)[C@H](O)C[C@]3(C)C4=CC[C@H]5C(C)(C)[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]3(C)[C@H]12
MOL009261,CC(C)NC[C@H](O)COc1cccc2ccccc12
MOL012587,C/C=C(\C)CC/C=C(\C)CCC=C(C)C
MOL000943,CC1=C2C[C@H](C(C)(C)O)CC[C@]2(C)CCC1
MOL001651,COC(=O)C1=CO[C@H](O)[C@@H]2C(CO)=C[C@H](OC(=O)/C=C\c3ccc(O)cc3)[C@@H]12
MOL006194,CC/C=C\C[C@@H]1CC[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@H]1CC(=O)O
MOL004900,C[C@]1(C(=O)O)CC[C@@]2(C)CC[C@@]3(C)C(=C2C1)C=C[C@H]1[C@]2(C)CC[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]4O)[C@](C)(CO)[C@H]2CC[C@@]13C
MOL005612,COc1ccc(O)cc1OC
MOL011201,C[C@H](CC(=O)C[C@H](C)C(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@H](O)[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O
MOL008020,CC1(C)CC2=C3C=C[C@@H]4[C@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@@]3(C)CCC2=CC1=O
MOL000410,CC(C)(O)[C@H]1CC[C@@](C)([C@H]2[C@@H](O)C[C@@]3(C)[C@H]4C[C@H](O)[C@@H]5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)CC[C@@]56C[C@@]46CC[C@]23C)O1
MOL002587,O=c1ccc2c(-c3c(O)c(O)cc4oc(=O)ccc34)c(O)c(O)cc2o1
MOL005242,CCC[C@@H](CCCCCCC[C@H](O)CC(=O)O)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H]3O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1OC[C@H](O)[C@H](O)[C@H]1O
MOL011651,CCCC/C=C\CCCCCCCCCCCC=O
MOL010943,CCC[C@@H](C[C@@H](CCc1ccc(O)c(OC)c1)OC(C)=O)OC(C)=O
MOL008470,COC(=O)C1=CO[C@@H](C)[C@@H]2CN3CC[C@@]4(C(=O)Nc5ccccc54)[C@@H]3C[C@H]12
MOL013396,CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)/C=C\[C@@H](C)[C@H](OC(C)=O)[C@@]2(O)C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@H]2/C=C/1C
MOL006897,Cc1occc1[C@@H]1CC[C@H]2[C@H](CC=C3C[C@H](O)[C@@H](O)C[C@]32C)C1=O
MOL007785,CC(=O)OCC1=C[C@@H]2OC(=O)C3=CO[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]1[C@@H]32
MOL000040,COc1cc2ccc(=O)oc2cc1O
MOL012991,CC(C)=C[C@H]1C[C@](C)(O)[C@@H]2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@@]34CO[C@@]2(C4)O1
MOL008165,CCCCCCCCC(C)=O
MOL000555,CCOC(=O)C1=CCCN(C)C1
MOL007290,COc1c(-c2ccc(O)c(O)c2)oc2c(O)c(O)cc(O)c2c1=O
MOL002568,O=C(/C=C/CCc1ccccc1)CCc1ccccc1
MOL006878,CO[C@H]1C[C@@H](O[C@@H]2[C@@H](OC)C[C@@H](O[C@H]3[C@@H](C)O[C@H](O[C@H]4CC5=CC[C@@H]6C(=O)[C@](C)(c7ccoc7C)CC[C@@H]6[C@]5(C)C[C@H]4O)C[C@H]3OC)O[C@@H]2C)O[C@H](C)[C@@H]1O
MOL004845,CC1(C)[C@@H](O[C@H]2O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O[C@@H]2OC[C@@](O)(CO)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)[C@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@@]3(C)CC[C@@]21C
MOL005757,COc1ccc2c(c1)CCc1cc(OC)cc(OC)c1-2
MOL002092,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1
MOL013379,COC(=O)CCCCCCC(=O)O
MOL011344,COc1ccc([C@@H](O)CO)cc1OC
MOL008535,C=C1C(=O)O[C@H]2[C@H]3C(CO)=CC(=O)C3=C(C)C[C@@H](O)[C@@H]12
MOL000105,O=C(O)c1ccc(O)c(O)c1
MOL002138,Cc1ccc(C(C)(C)O)cc1
MOL005307,Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO[P@](=O)(O)O[P@@](=O)(O)P(=O)(O)O)[C@@H](O)[C@@H]1O
MOL011714,Cc1ccc([C@](O)(CO)COC(=O)C(C)C)c(O)c1
MOL010806,C=C1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(CO)[C@H]5CC[C@]43C)[C@H]2C1
MOL012092,C[C@@H]1[C@H](C)CC[C@]2(CO)CC=C3[C@]4(C)CC[C@@H]5C(C)(C)C(=O)CC[C@@]5(C)[C@H]4CC[C@@]3(C)[C@@H]12
MOL008866,CCCCCCCCCCCCCCC[C@H](O)CCCCCCCCCCCCCC
MOL009774,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)c(O)c3)oc2c1
MOL006481,COc1c(O[C@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c(C)cc2c1C(=O)c1c(O)cccc1C2=O
MOL003379,C[C@H]1CC[C@H]2[C@@H](C)[C@H]3[C@H](C[C@@H]4[C@@H]5CC[C@H]6C[C@@H](O[C@@H]7O[C@H](CO[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@H]8O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1
MOL001344,C=C1C[C@]23C[C@H]1[C@H](O)C[C@H]2C1=C[C@@H]2C[C@@](C)(C(=O)O2)[C@H]1[C@@H]3C(=O)O
MOL002991,COc1ccc2c(c1O)O[C@H]1c3ccc(OC)c(O)c3OC[C@@H]21
MOL004146,CC(C)C(=O)CC[C@@H](C)[C@H]1[C@H](O[C@H]2OC[C@@H](O)[C@H](O)[C@@H]2O)C[C@]2(C)[C@@H]3CC[C@@H]4C(C)(C)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)CC[C@]45C[C@@]35[C@@H](O)C[C@@]12C
MOL010555,O=C(CCC(=O)c1ccccc1)c1ccccc1
MOL012568,CO[C@@]1(O)CO[C@@H](OC[C@H]2O[C@@H](O[C@H](C)CC[C@H]3C(C)=CC(=O)CC3(C)C)[C@@H](O)[C@@H](O)[C@H]2O)[C@@H]1O
MOL009324,C[C@@H](CO)CCC(=O)[C@@H](C)[C@H]1C(=O)C[C@@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
MOL000806,CC(C)[C@H](C)[C@H](O)[C@@H]1O[C@H]2C[C@@]3(O)C4=CC(=O)[C@@H]5C[C@@H](O)[C@@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@]1(C)O
MOL003729,CC1=C(C(=O)O)C(C)(C)CC[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
MOL001714,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
MOL004516,C[C@H](CO)CC[C@]1(O)O[C@H]2C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C
MOL012138,C=CCC1=C[C@@]2(OC)OC(=O)[C@@H](C1=O)[C@H](c1ccc3c(c1)OCO3)[C@H]2C
MOL004561,Oc1ccc2ccccc2c1/N=N\c1cccc(/N=N/c2ccccc2)c1
MOL001299,O[C@H](c1ccco1)[C@H](O)c1ccco1
MOL010172,C[C@@H]1O[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@H](O)[C@@H]1O
MOL009353,C=C(C)[C@@H]1CC[C@@]2(O)[C@@H](O)CC[C@@H](C)[C@]2(C)C1
MOL010488,CCCCCC/C=C\CCCCCCCCC(=O)O
MOL000871,CCCCOC(C)=O
MOL004131,COC(=O)N(O)C(C)=O
MOL010522,CC(C)(C)c1cc(O)cc(C(C)(C)C)c1
MOL008811,COc1c(O)ccc2cc3[n+](cc12)C[C@@H](O)c1cc2c(cc1-3)OCO2
MOL009703,CCCCCCCCC[C@@H](O)CC(=O)O
MOL001333,C/C=C(/CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
MOL005370,CCCCCCCCCC(=O)N(C)C
MOL000488,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@@H](C)[C@@](C)(O)C2
MOL010871,COc1cc(C[C@H]2COC(=O)[C@H]2Cc2cc(OC)c3c(c2)[C@H](CO)[C@@H](c2ccc(O)c(OC)c2)O3)ccc1O
MOL008542,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)[C@@H](O)C[C@]12O
MOL011299,COC(=O)[C@@H](C)CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](O)[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O
MOL004998,CC1(C)[C@H]2CC[C@@]3(C)[C@@H](C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O
MOL000172,O=Cc1ccco1
MOL004832,CCCCOC(=O)c1ccccc1
MOL005720,C=C(CC[C@@H](C)[C@H]1CC[C@]2(C)[C@@H]3CC[C@@H]4C(C)(C)C(=O)CC[C@]45C[C@]35CC[C@]12C)C(C)C
MOL008112,COC(=O)[C@@]12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)CC(=O)C(O)=C(C)[C@@H]1C[C@H]3OC(=O)[C@H](OC(=O)/C=C(/C)C(C)(C)O)[C@@H]24
MOL000522,COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)cc1OC
MOL008407,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
MOL000037,C=C[C@@]1(C)CCC(=C(C)C)C[C@@H]1C(=C)C
MOL007208,CCC#CCCCCCC
MOL005235,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O
MOL011626,C[C@H](CC=O)c1ccccc1
MOL012909,COC1=CC(=O)[C@]2(C1)[C@@H](Cl)C[C@]13C(OC)=C(OC)C(=O)C[C@]21CCN3C
MOL010934,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(CO)CC[C@]5(CO)[C@@H]5O[C@@H]5[C@@]4(C)[C@]3(C)CC[C@@H]12
MOL008057,CC#CC#CC(=O)c1ccccc1
MOL000467,COc1ccc(-c2coc3cc(O)c(OC)cc3c2=O)cc1
MOL004977,COc1c(CC=C(C)C)c(O)cc2c1[C@@H]1Oc3cc(O)c(CC=C(C)C)cc3[C@@H]1CO2
MOL007658,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C[C@H](C1=CCOC1=O)S(=O)(=O)O
MOL005665,COC1=C[C@H](C)O[C@H](O[C@@H]2CC[C@@]3(C)C(=CC[C@@H]4[C@@H]3CC[C@@]3(C)[C@H]4CC[C@]3(O)[C@H](C)O[C@@H]3C[C@@H](O)[C@H](O)[C@H](C)O3)C2)C1=O
MOL011276,CC(=O)O[C@@H]1C(=O)C2=C(C(=O)C[C@H]3C(C)(C)[C@H](O)CC[C@]23C)[C@]2(C)C(=O)C[C@H]([C@H](C)CCC(=O)O)[C@@]12C
MOL009216,C/C=C(/C)C(=O)Oc1c2c(cc3c1-c1c(cc(OC)c(OC)c1OC)C[C@H](C)[C@H](C)C3)OCO2
MOL002909,COc1c(O)ccc(O)c1-c1cc(=O)c2c(O)c(OC)c(O)c(OC)c2o1
MOL000934,C=C1C=C[C@@H]([C@H](C)CCC=C(C)C)CC1
MOL001626,COc1cc2c(cc1[C@@H]1OC[C@@]3(OC(C)=O)[C@@H](Oc4ccc5c(c4)OCO5)OC[C@@H]13)OCO2
MOL004424,COc1cc([C@H]2O[C@H](c3cc(OC)c(O)c(OC)c3)[C@@H](CO)[C@@H]2CO)cc(OC)c1O
MOL006419,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2
MOL010037,C=C(C)[C@H]1CC[C@]2(C)C[C@H](O)CC(C)=C2C1
MOL008954,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1O)OCO3)C[C@@H](C)[C@@H](C)C2
MOL009646,COc1cc2c(c(O)c1O)C(=O)C[C@H](c1ccc(O)c(O)c1)O2
MOL001276,C=C1C=C2C(=C(C)[C@H]3CC=C(C)C[C@H]3[C@H]2C(C)C)CC1
MOL004074,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@@H]3CC[C@@]21C)C(C)C
MOL006049,CC1(C)CC[C@]2(C(=O)O)[C@@H](O)C[C@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)C(CO)(CO)[C@H]5CC[C@]43C)[C@@H]2C1
MOL010467,CCCC#CC#C/C=C/COC(C)=O
MOL002773,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1
MOL003861,CC1=CCc2c(ccc3cc(-c4cc(O)cc(O)c4)oc23)OC1
MOL008684,CC(C)(C)/N=N/C(C)(C)C
MOL009996,COc1cc(/C=C/C(=O)O[C@@H]2[C@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4OC[C@@H](O)[C@H](O[C@@H]5OC[C@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@@H](O[C@@H]4OC[C@](O)(CO)[C@H]4O)[C@H]3O)[C@H](OC(=O)[C@]34CCC(C)(C)C[C@@H]3C3=CC[C@@H]5[C@]6(C)C[C@H](O)[C@@H](O[C@@H]7C[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@](C)(C(=O)O)[C@H]6CC[C@@]5(C)[C@@]3(CO)CC4)O[C@@H]2C)cc(OC)c1OC
MOL013162,CCCCCCCCCCCCC[C@H](O)CC(=O)O
MOL002289,Cc1cc(O)c2c(c1)C(=O)c1cc(CO)cc(O)c1C2=O
MOL007571,COc1cc(O)c2c(=O)cc(-c3ccc(O)c(-c4c(OC)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1
MOL002323,Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O
MOL007121,Cc1cc2c(cc(=O)c1O)[C@@]13CCCC(C)(C)[C@@H]1C[C@@H]2OC3
MOL003162,C=C[C@@H]1[C@@H](O[C@H]2O[C@@H](COC(C)=O)[C@@H](OC(=O)c3cccc(O)c3O)[C@H](OC(C)=O)[C@@H]2OC(=O)c2ccccc2)OC=C2C(=O)OCC[C@H]21
MOL007988,CC(C)C[C@](O)(C(=O)OCc1ccc(O)cc1)[C@H](O)C(=O)OCc1ccc(O)cc1
MOL012289,C/[N+]([O-])=N\CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
MOL009095,CCCCCCCC[C@@H]1C[C@H]1CCCCCCCC(=O)OC
MOL012773,O=c1c(O)coc2cc(O)cc(O)c12
MOL003498,CCC1=CCCCC1
MOL006360,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@H]4O[C@@H](CO)[C@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O
MOL003532,Cc1ccc([C@@H](C)O)cc1
MOL006730,CC(C)=CCC[C@](C)(O)[C@@H]1CC[C@]2(C)[C@H]1[C@@H](O)C[C@H]1[C@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@@]12C
MOL007822,OC[C@@]12O[C@@H]1[C@@H](O)[C@@H]1C=CO[C@@H](O)[C@@H]12
MOL011919,CC(=O)O[C@@H]1C[C@@H](C)[C@]2(CCC(=O)O2)[C@@]2(C)CCCC(C)(C)[C@H]12
MOL012636,CCCCCC[C@H](C)C1CCCCC1
MOL006225,C=COC(=O)/C=C/c1ccc(O)c(O)c1
MOL004218,COc1cc2c(c(CO)c1OC)C[C@H]1c3c(cc4c(c3OC)OCO4)CCN1C2
MOL003027,C=C1CC/C=C(\C)CC[C@@H]2[C@H]1CC2(C)C
MOL012266,COc1cccc(O)c1-c1cc(=O)c2c(O)cc(OC)c(OC)c2o1
MOL009580,CC1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13CC(=O)[C@@H](CC[C@H]12)C3
MOL006675,CO[C@H](CO[C@H]1O[C@@H](CO)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@@H]1O)c1ccc(O)c(O)c1
MOL004648,CC1=C(/C=C/C(C)=C\C=C\C(C)=C/CCC(O)(O)O)C(C)(C)CCC1
MOL007967,COc1cc(OC)c2oc3cc(OC)c(OC)c(O)c3c(=O)c2c1
MOL003477,CCCCCCCCCCC[C@H](C)OC(=O)CCC
MOL013027,CC(C)CN=C=S
MOL005409,CN1[C@@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H](O)C2
MOL007434,C[C@H]1[C@@H](OC(=O)CCC(=O)O)O[C@H]2O[C@@]3(C)CC[C@@H]4[C@H](C)CC[C@@H]1[C@@]24OO3
MOL002636,CC(=O)O[C@H]1C[C@@H]2C(C)(C)OC(=O)C[C@@H](OC(C)=O)[C@]2(C)[C@@H]2CC[C@@]3(C)C(=CC[C@@H]3c3ccoc3)[C@]12C
MOL003924,COC(=O)CCCCCCCC(=O)OC
MOL001919,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C=CC4=C(O)C(=O)C(=O)[C@@]4(C)[C@]3(C)CC[C@@H]12
MOL008391,CC[C@@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@H]3CC(=O)[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
MOL005059,COc1c2c(cc3cccc(O)c13)C(=O)O[C@@H]2C
MOL007064,CC(C)C1=C[C@]23CC[C@H]4C(=CCCC4(C)C)[C@H]2OC(=O)[C@]3(O)C1=O
MOL002266,COc1cc(O)c2c(c1)[C@@H]([C@H]1c3cccc(O)c3C(=O)c3c(O)cc(C(=O)O)cc31)c1cc(C)cc(O)c1C2=O
MOL009979,CC(C)=CCC[C@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@]3(C=O)CC[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@H]3CC[C@]12C
MOL008145,C[C@H]1C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1
MOL002548,CC(=O)C(=O)C(C)C
MOL000575,Cc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O
MOL004865,COc1ccc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)c(O)c1
MOL006858,C[C@@H]1CC[C@@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
MOL005777,COc1cc2c(c(-c3c(O)cc4c(c3OC)-c3ccc(O)cc3CC4)c1O)CCc1cc(O)ccc1-2
MOL011364,CCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
MOL013359,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
MOL008515,C=C[C@@H]1COC(=O)c2cnccc21
MOL002118,C=C(C)[C@H]1CC[C@]2(C)CCCC(=C)[C@H]2C1
MOL000125,CC1=CC[C@H]2C[C@@H]1C2(C)C
MOL005327,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@]3(C)CC[C@@H](O)C(C)(C)[C@H]3CC[C@]12C
MOL011734,COc1c2c(cc3oc(CO)cc(=O)c13)O[C@H](C(C)(C)O)C2
MOL010826,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@H]12
MOL008846,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@H]1CC[C@@H]2C(=O)CO
MOL009754,O=c1cc(-c2ccccc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c12
MOL001364,O=C(O)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1
MOL003359,C=CC(=C)CCCC(C)(C)O
MOL004166,COc1ccc(O)c(OC)c1C(=O)OCc1cc(O)ccc1O
MOL012548,CC1=CC(=O)CC(C)(C)[C@]1(O)/C=C/[C@@H](C)O
MOL010575,O=C1CCNc2ccccc21
MOL009304,CN1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2
MOL000826,CC(C)(O)C1=C[C@@H]2[C@H](CC[C@@]2(C)O)[C@@](C)(O)CC1
MOL001734,O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2c[nH]c3ccccc23)[C@@H](O)C(=O)[C@@H]1O
MOL003709,CO[C@H]1C[C@H]2[C@@H]([C@@H](OC)O1)[C@@](C)(O)C[C@@H]2O
MOL004536,O=C(Cc1ccc(C(=O)O[C@H]2[C@@H](OC(=O)c3cc(O)c(O)c(OC(=O)c4cc(O)c(O)c(O)c4)c3)[C@H](OC(=O)c3cc(O)c(O)c(OC(=O)c4cc(O)c(O)c(O)c4)c3)[C@@H](OC(=O)c3cc(O)c(O)c(OC(=O)c4cc(O)c(O)c(O)c4)c3)O[C@@H]2COC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)c(O)c1O)c1cc(O)c(O)c(O)c1
MOL012118,C=CC[C@]1(OC)C=C2C(=CC1=O)O[C@H](c1ccc3c(c1)OCO3)[C@H]2C
MOL010125,CC(=O)O[C@@H]1CC(=O)OC(C)(C)[C@@H]2CC(=O)[C@]3(C)[C@H](CC[C@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]543)[C@@]12C
MOL004023,COc1ccc(C=O)cc1OC
MOL010430,C=CCc1cc(OC)c(OC(=O)CC(C)C)c(OC)c1
MOL008903,O=c1ccn([C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1
MOL009611,CCCCCCCCCCCCCCCCCCI
MOL001221,CCCCCC/C=C/CCCCCC
MOL004473,Cc1ccc(CCN)cc1
MOL010060,C=C1[C@@H]2[C@H]([C@H]([C@H](C)OC(C)=O)C(=O)[C@@H]2OC(=O)[C@@H](C)CC)[C@@H](C(C)C)C[C@@H]1OC(=O)/C=C(\C)CC
MOL009241,C/C=C/c1cc(OC)c2c(c1)[C@H](C)[C@@H](c1cc(OC)c(O)c(OC)c1)O2
MOL000963,CC(C)=C[C@H](O)C[C@@H](C)c1ccc(C)cc1
MOL004189,CC1(C)[C@@H](O)CC[C@]2(C)[C@@H]3CC[C@]4(C)C[C@@]3(CC[C@@H]12)O[C@@H]4CO
MOL004920,CC1CCCC1
MOL005632,COc1cc(OC)c2cc3c4c(cc5c(c4c2c1)OCO5)C(=O)N3
MOL011221,CC(=O)O[C@H]1C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]2(C)CCC3=C([C@H](O)C[C@H]4C(C)(C)C(=O)CC[C@]34C)[C@]12C
MOL000430,C[N+](C)(C)CC(=O)[O-]
MOL005262,CCCCC[C@@H](CCCCCCC[C@H](O)CC(=O)O)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H]2O)[C@@H](O)[C@H]1O
MOL011671,CCCCCCCCCCOC(=O)C(Cl)Cl
MOL010963,C[C@@H]1O[C@H](Oc2cc(O)c3c(=O)c(O[C@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@@H](O)[C@H](O)[C@H]1O
MOL008450,Oc1cc(O)c2cc(O[C@@H]3O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]3O)c(-c3ccc(O)c(O)c3)[o+]c2c1
MOL000060,C=C1CCC[C@]2(C)CC(=O)C(=C(C)C)C[C@H]12
MOL005798,CCCCCCCCCCC(=O)OCC
MOL010349,C/C(=C\O)CC/C=C(\C)CCC[C@H](C)CO
MOL012374,C[C@@H]1C[C@@]2(C(=O)O)CCC(C)(C)C[C@@H]2C2=CC[C@H]3[C@@](C)(CC[C@@H]4C(C)(C)[C@H](O)CC(=O)[C@]43C)[C@H]21
MOL009492,Cc1cc2c(c(O)c1O)C(=O)c1ccccc1C2=O
