IMPHY_ID,SMILES
IMPHY001355,O[C@H]1[C@H](O)O[C@H]2[C@H]([C@@H]1OC(=O)c1cc(O)c(c(c1)O)O)OC(=O)c1cc(O)c(c(c1-c1c(C(=O)OC2)cc(c2c1Oc1cc(O)c(c(c1O2)O)O)O)O)O
IMPHY001356,O=C(c1cc(O)c(c(c1)O)O)O[C@H]1[C@@H]2OC(=O)c3cc(O)c(c(c3-c3c(C(=O)OC[C@H]2O[C@H]([C@@H]1OC(=O)c1cc(O)c(c(c1)O)O)OC(=O)c1cc(O)c(c(c1)O)O)cc(c(c3O)Oc1c(cc(c(c1O)O)O)C(=O)O)O)O)O
IMPHY001357,OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C(=CC[C@@H]4[C@@H]3CC[C@]3([C@H]4C[C@H]4[C@@H]3[C@H](C)C(O4)(O)CC[C@H](CO[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)C)C)C2)C)[C@@H]([C@H]([C@H]1O)O[C@@H]1OC[C@H]([C@@H]([C@H]1O)O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O
IMPHY001358,C[C@@H]1CC[C@@]23[C@@H]([C@H]1C)[C@]1(C=C[C@H]4[C@@]([C@@]1(CC2)C)(C)CC[C@@H]1[C@]4(C)C[C@@H](O)[C@@H](C1(C)C)O)OC3=O
IMPHY001359,CCCC(CCC(CCC(C1CCC(O1)C1CCC(O1)C(CCCCCCCCCCCCCC1CC(OC1=O)C)O)O)O)O
IMPHY001360,OC[C@]1(C)[C@@H](O)CC[C@]2([C@H]1CC[C@@]1([C@@H]2CC=C2[C@@]1(C)C[C@@H](O)[C@@]1([C@H]2CC(CC1)(C)C)C(=O)O)C)C
IMPHY001361,Cc1cc(O)cc(c1)O
IMPHY001362,CC/C=C/c1cc2cccc(c2c(=O)o1)O
IMPHY001363,CC[C@@H]([C@@H](C(=O)N1CCC2C1C(=O)N1CCC[C@H]1C(=O)N/C=C/c1cc(O2)ccc1OC)NC(=O)[C@@H](N(C)C)Cc1ccccc1)C
IMPHY001364,COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](O[C@]3(COC(=O)/C=C/c4ccc(cc4)O)O[C@@H]([C@H]([C@@H]3OC(=O)/C=C/c3ccc(cc3)O)O)COC(=O)/C=C/c3ccc(cc3)O)[C@@H]([C@H]([C@@H]2O)O)OC(=O)C)ccc1O
IMPHY001365,OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C(=CC[C@@H]4[C@@H]3CC[C@]3([C@H]4C[C@H]4[C@@H]3[C@H](C)[C@]3(O4)CC[C@H](CO3)C)C)C2)C)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@@H]1O)O)O)O
IMPHY001366,O=C(CC1CCCN1C)CC1CCC(N1C)CC(=O)C
IMPHY001367,OC(=O)c1cocc1
IMPHY001368,C=CC[C@@]12C[C@H]([C@H]([C@@H]2O)C(=O)C(=C1)OC)c1ccc(c(c1)OC)OC
IMPHY001369,CCCCCCCCCC[C@H]([C@H]1CC[C@@H](O1)[C@H]1CC[C@@H](O1)[C@@H](CCCCCCCC[C@H](CCCC1=C[C@@H](OC1=O)C)O)O)O
IMPHY001370,CC[C@@H]1[C@@H](O)N2[C@@H]3[C@H]4[C@H]1C[C@H]2[C@H]1[C@@]([C@@H]4OC(=O)C)(C3)c2c(N1)cccc2
IMPHY001371,OC[C@H]1O[C@@H](O[C@H]2[C@@H](O[C@@H]([C@H]([C@@H]2O)O)C(=O)O)O[C@H]2CC[C@]3([C@H](C2(C)C)CC[C@@]2([C@@H]3CC=C3[C@@]2(C)CC[C@@]2([C@H]3CC(C)(C)C[C@H]2O)C)C)C)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY001372,CCCCCCCCCCCCCCCCCCCCCCC(C(=O)O)O
IMPHY001373,[O-]C(=O)c1oc(cc(=O)c1)C(=O)[O-].[K+].[K+]
IMPHY001374,C[C@H]1C[C@@H]2CC(=O)[C@@H]3[C@@]4(C1)C2=CCCN4CCC3
IMPHY001375,OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C(=CC[C@@H]4[C@@H]3CC[C@]3([C@H]4C[C@H]4[C@@H]3[C@H](C)[C@@](O4)(OC)CC[C@H](CO[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)C)C)C2)C)[C@@H]([C@H]([C@@H]1O)O[C@@H]1OC[C@H]([C@@H]([C@H]1O)O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O
IMPHY001376,NCCCNCCCCNCCCNCCCCN
IMPHY001377,OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@@H]3[C@H]2[C@@](C)(O)CC3)C(=O)O)[C@@H]([C@H]([C@@H]1O)O)OC(=O)/C=C/c1ccccc1
IMPHY001378,CC(=O)OC[C@]12[C@@H](OC(=O)c3ccccc3)[C@@H](OC(=O)c3ccc(=O)n(c3)C)[C@H]3[C@@]([C@@]42O[C@@]([C@H]([C@@H]([C@H]1OC(=O)C)O)[C@H]4OC(=O)C)(C)COC(=O)c1c([C@@H]([C@@H](C(=O)O3)C)C)nccc1)(C)O
IMPHY001379,OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C(=CC[C@@H]4[C@@H]3CC[C@]3([C@H]4C[C@H](C3C([C@H]3CC[C@H](CN3)C)C)O)C)C2)C)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY001380,CC(=CCC[C@H]([C@H]1CC[C@@]2([C@]1(C)CCC13[C@H]2CC[C@@H]2C3(C1)CC[C@@H]([C@H]2C)O)C)C)C
IMPHY001381,C/C=C(C(=O)O[C@@H]1c2c(ccc3c2oc(=O)cc3)OC([C@@H]1OC(=O)/C(=CC)/C)(C)C)/C
IMPHY001382,CC(=O)[C@H]1[C@@H](CC[C@@]2([C@H]1CCC2)C)C(C)C
IMPHY001383,CCCCCCCCCC[C@@H]([C@H]1CC[C@@H](O1)[C@@H](CC[C@H]([C@H]1CCC(O1)CCCCCCCCC[C@@H]1C(=O)O[C@H]([C@@H]1O)C)O)O)O
IMPHY001384,CC(C1=CC[C@H]2C(=C1)CC[C@@H]1[C@]2(C)CCCC1(C)C)C
IMPHY001385,OC[C@H]1O[C@@H](Oc2ccc(cc2OC)CO)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY001386,OC[C@]1(C)CCC[C@]2([C@H]1CC=C1[C@@H]2CCC(=C1)C(C)C)C
IMPHY001387,CC([C@@H]1CC[C@H](C23[C@H]1[C@H]2[C@@](C)(CC3)O[C@@H]1O[C@H](C)[C@@H]([C@@H]([C@H]1O)O)O)C)C
IMPHY001388,OC[C@H]1O[C@@]([C@H]([C@@H]1O)OC(=O)c1ccccc1)(COC(=O)/C=C/c1ccc(c(c1)OC)O)O[C@H]1O[C@H](COC(=O)C)[C@H]([C@@H]([C@H]1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O[C@@H]1O[C@H](COC(=O)C)[C@H]([C@@H]([C@H]1O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)OC(=O)/C=C/c1ccc(c(c1)OC)O
IMPHY001389,CC(=O)OC[C@]12[C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@H]3[C@]([C@@]42O[C@@]([C@H](C(=O)[C@H]1OC(=O)C)[C@H]4OC(=O)C)(C)COC(=O)c1c(C(C(C(=O)O3)C)C)nccc1)(C)O
IMPHY001390,CON1c2ccccc2[C@@]2(C1=O)C[C@@H]1N[C@@]3([C@H]([C@H]2OC[C@H]13)O)C(=O)CC
IMPHY001391,O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2CC[C@H]2[C@@]1(C)CC[C@@]1([C@H]2[C@@H](C)[C@](C)(O)CC1)C(=O)O)C)C
IMPHY001392,OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@@H]3[C@H]2[C@]2(C=C3)OC(=O)C(=C2)[C@@H](O)C)C(=O)O)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY001393,OC[C@H]1O[C@@H](OC[C@]2(C)[C@H](O)CC[C@@]3([C@@H]2CCC(=C)[C@H]3C/C=C/2[C@H](O)COC2=O)C)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY001394,COC(=O)[C@H]1[C@H](C[C@H]2N([C@@H]1CC2)C)OC(=O)c1ccccc1
IMPHY001395,OCCCc1cc(OC)c2c(c1)cco2
IMPHY001396,CCCCCCCCCCCCCCCCCCCC(=O)O[C@@H](COP(=O)(OCCN)O)COC(=O)CCCCCCCCCCCCCC
IMPHY001397,O=C1OC[C@@]2([C@@]3([C@@](C1)(CC(=O)[C@]2(C)O)[C@H](C)C[C@@H]3O)O)C
IMPHY001398,COc1ccc(cc1)/C=C/C(=O)O[C@H]1[C@@H](C)O[C@H]([C@@H]([C@H]1O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O[C@@H]1OC[C@H]([C@@H]([C@H]1O)O)O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)OC(=O)[C@]12CC[C@@]3(C(=CC[C@H]4[C@@]3(C)CC[C@@H]3[C@]4(C)C[C@@H]([C@@H]([C@@]3(C)C(=O)O)O)O[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)[C@H]2CC(CC1)(C)C)CO
IMPHY001399,C/C=C(C(=O)O[C@H]1CC(=CCC(=O)/C(=C/[C@H]2[C@@H]1C(=C)C(=O)O2)/C)C)/C
IMPHY001400,COc1ccc(cc1)/C=C/C(=O)O[C@H]1[C@@H](C)O[C@H]([C@@H]([C@H]1O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O[C@@H]1OC[C@@H]([C@@H]([C@H]1O)O)O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)OC(=O)[C@@]12CCC(C[C@@H]2C2=CC[C@H]3[C@@]([C@@]2(CC1)CO)(C)CC[C@@H]1[C@]3(C)C[C@@H]([C@@H]([C@@]1(C)C(=O)O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)(C)C
IMPHY001401,O[C@H]1C[C@@H](OC(=O)C)[C@]23[C@](C1)(O)CC[C@@H]1[C@@H]3[C@H](O[C@@H]2O)C[C@]2([C@]1(O)CC[C@@H]2c1ccc(=O)oc1)C
IMPHY001402,OC[C@H]1O[C@@H](O[C@H]2CC[C@]34[C@H]([C@]2(C)C(=O)O)CC[C@@H]2[C@@]4(C3)CC[C@]3([C@@]2(C)CC[C@@H]3[C@@H]([C@@H]2CC=C(C(=O)O2)C)C)C)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@H](C(=O)OC)[C@H]([C@@H]([C@H]1O)O)O
IMPHY001403,COc1cc2O[C@@H](CC(=O)c2c(c1)O)c1ccc(cc1O)O
IMPHY001404,CC(=CCc1cc2c(cc1O)O/C(=Cc1ccc(c(c1)O)O)/C2=O)C
IMPHY001405,C=CC(CCC(C(O)(C)C)O)(O)C
IMPHY001406,OC[C@H]1O[C@H](OP(=O)(OP(=O)(OC[C@H]2O[C@H]([C@@H]([C@@H]2O)O)n2ccc(=O)[nH]c2=O)O)O)[C@@H]([C@H]([C@@H]1O)O)NC(=O)C
IMPHY001407,C[C@@H]1N[C@H](CCCCCCCCCCc2cc(CCCCCCCCC[C@@H]3CC[C@@H]([C@@H](N3)C)O)c[n+]3c2C=CC3)CC[C@@H]1O.[Cl-]
IMPHY001408,COc1cc(ccc1O)[C@H]1OC[C@H]2[C@@H]1C(=O)O[C@@H]2c1ccc(c(c1)OC)O
IMPHY001409,CCCCCCCCC[C@@]12O[C@H]3[C@](O1)(C(=C)C)[C@@H]([C@H]([C@@]1(O2)[C@H]3[C@@H]2O[C@@]2([C@H]([C@]2([C@H]1C=C(C2=O)C)O)O)CO)C)OC(=O)c1ccccc1
IMPHY001410,CCOc1cc(C[C@H]2COC([C@@H]2Cc2cc(OC)c(c(c2)OC)OC)O)cc2c1OCO2
IMPHY001411,C/C=C(C(=O)O[C@H]1[C@H](OC(=O)/C(=C/C)/C)C(C)(C)C[C@@H]2[C@@]1(CO)[C@H](O)[C@H](O)[C@@]1(C2=CC[C@H]2[C@@]1(C)CC[C@@H]1[C@]2(C)CC[C@@H](C1(C)C)O)C)/C
IMPHY001412,OC(=O)[C@@]1(C)CCC[C@@]2([C@@H]1CC[C@]13[C@H]2C[C@H]2[C@@H](C1)[C@@]2(C3)C)C
IMPHY001413,CCCCCCCCCCCCC(C(CCC(C1CCC(O1)CCCCCCC[C@H](CC1=C[C@@H](OC1=O)C)O)O)O)O
IMPHY001414,O[C@H]1CC[C@]2([C@H](C1)CC[C@@]13[C@@H]2[C@H](OC(=O)c2ccccc2)[C@@H](OC(=O)C)[C@]2([C@]3(O1)CC[C@H]2C(=O)C)C)C
IMPHY001415,OC[C@H]([C@@H]1CC=C2[C@@]1(C)CC[C@H]1[C@@]2(C)[C@H](OC(=O)C)C[C@@H]2[C@]1(C)C=CC(=O)C2(C)C)C[C@@H](C(=O)C(O)(C)C)O
IMPHY001416,COc1cc(O)c(c2c1C(=O)C[C@H](O2)c1ccc(cc1O)O)C[C@H](C(=C)C)CCC(O)(C)C
IMPHY001417,CC(=O)O[C@H]1C[C@@]2(C)CN([C@H]3[C@@]4(C1)[C@@H]2C(=O)C(=O)[C@]12[C@H]4C[C@H](C(=O)[C@H]31)C(=C)C2)C
IMPHY001418,OC[C@H]1O[C@@H](O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]2[C@@H]3CC[C@]3([C@H]2C[C@H]2[C@@H]3[C@H](C)[C@]3(O2)CC[C@@H](CO3)C)C)C)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O
IMPHY001419,OCC1OC(Oc2cc(cc(c2O)O)C2Oc3cc(O)c(c(c3C(=O)C2O)O)C)C(C(C1O)O)O
IMPHY001420,COC(=O)[C@H]1[C@@H](O)CC[C@@H]2[C@@H]1Cc1n(C2)ccc2-c1nc1c2cccc1
IMPHY001421,COc1ccc(cc1OC)c1coc2c(c1=O)c(O)c(c(c2)OC)OC
IMPHY001422,CO[C@@H]1C[C@H](O[C@H]2CC[C@]3([C@H](C2)CC[C@@]24[C@@H]3[C@H](OC(=O)/C(=C/C)/C)[C@@H](OC(=O)C)[C@]3([C@]4(O2)CC[C@H]3C(=O)C)C)C)O[C@@H]([C@H]1O[C@@H]1O[C@H](C)[C@H]([C@H]([C@H]1O)OC)O)C
IMPHY001423,COc1ccc(cc1O)c1oc2cc(O)c(c(c2c(=O)c1O)O)OC
IMPHY001424,O=C1CC[C@@H]2[C@]([C@H]1C)(C)CC[C@H]1[C@@]2(C)CC[C@@]2([C@]1(C)C[C@H]([C@@]1([C@H]2CC(C)(C)CC1)C)O)C
IMPHY001425,OC[C@H]1O[C@@H](Oc2cc(OC)cc(c2C(=O)C)O)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY001426,CC[C@@H](C(C)C)CC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=C[C@H](CC[C@]12C)O)C
IMPHY001427,COC(=O)[C@@]1(O)C[C@]2(CC)CCCN3[C@@H]2c2n1c1ccccc1c2CC3
IMPHY001428,CC(=O)c1ccc2c(c1O)OC(C=C2)(C)C
IMPHY001429,CC1Oc2c(C1(C)C)c1oc3c(O)ccc(c3c(=O)c1c(c2)O)O
IMPHY001430,CC(=O)CC[C@@H]1[C@@H]2[C@@]1(C)CC(=O)C(=C(C)C)C2
IMPHY001431,O[C@@H]1C[C@@]2(C)[C@H](C([C@H]1O)(C)C)CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2[C@H](O)C(C)(C)CC1)C(=O)O)C
IMPHY001432,C=C[C@@]1(C)C[C@@H](OC(=O)c2ccccc2)[C@H]2[C@@](C1=O)(O)[C@H](OC(=O)C)C[C@@H]1[C@]2(C)[C@@H](OC(=O)c2ccccc2)[C@@H](OC(=O)C)[C@H](C1(C)C)O
IMPHY001433,CCCCCCCCCCCCCC1NCCCN(C)CCCCN(CCCNC(=O)C1)C
IMPHY001434,CC(C(=C)CC[C@H]([C@H]1C[C@@H]([C@@]2([C@]1(C)CC=C1C2=CCC2[C@]1(C)CC[C@@H](C2(C)C)O)C)O)C)C
IMPHY001435,CC[C@@H]([C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC1=O)C)[C@H](O)C)[C@H](O)C)C
IMPHY001436,OC[C@@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O
IMPHY001437,O[C@H]1CC[C@@H]2[C@]([C@H]1C)(C)CC[C@H]1C2=CC[C@@]2([C@]1(C)CC[C@@]1([C@H]2CC(C)(C)CC1)C)C
IMPHY001438,OC(=O)[C@H](Cn1cccn1)N
IMPHY001439,COc1cc(ccc1OC)[C@@H]1CC(=O)c2c(O1)c1C=CC(Oc1cc2)(C)C
IMPHY001440,CC(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)C)[C@@H]3[C@@]4(CO[C@@H]4C[C@@H]([C@]3([C@H]([C@@H](C(=C1C)C2(C)C)OC(=O)C)OC(=O)C)C)OC(=O)C)OC(=O)C
IMPHY001441,COc1ccc(cc1OC)c1cc(=O)c2c(o1)cc(c(c2O)OC)OC
IMPHY001442,OC[C@H]1O[C@@H](OCCc2c(CO)cc3c(c2C)C(=O)[C@H](C3)C)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY001443,COc1cc2oc(=O)ccc2c(c1OC)OC
IMPHY001444,C(C#N)C1CS1
IMPHY001445,N#CCCCC1CS1
IMPHY001446,CC(=CCC[C@H]([C@@H]1[C@@H](O)C[C@]2([C@@]1(C)CC[C@H]1C2=CC[C@@H]2[C@]1(C)CCC(=O)C2(C)C)C)C)C
IMPHY001447,COc1c(O)cc2c3c1-c1c(C[C@@H]3NCC2)ccc(c1OC)O
IMPHY001448,COC(=O)[C@@H]([C@@H]1[C@@H](O)C[C@]2([C@@]1(C)CC[C@H]1C2=CC[C@@H]2[C@]1(C)CCC(=O)C2(C)C)C)CCC=C(C)C
IMPHY001449,COc1cc2-c3c(O)c(OC)c(c4c3[C@H](Cc2cc1OC)[N+]([O-])(C)CC4)OC
IMPHY001450,O[C@H]1CC[C@]2([C@H](C1)C(=O)C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H]([C@H](C[C@H](C(C)C)C)O)C)C)C
IMPHY001451,COc1cc(O)c2c(c1)oc1-c3c(O)cc(c4c3C(Cc1c2=O)C(O4)(C)C)O
IMPHY001452,C=CCc1ccccc1C
IMPHY001453,CCCCCCCCCCCCCCCC(=O)OCC(CO)O
IMPHY001454,Oc1ccc(c(c1)O)C(=O)O
IMPHY001455,OCC(C1=C(O)c2c(C(=O)C1=O)c1cccc(c1cc2)C)C
IMPHY001456,CS[Se]SC
IMPHY001457,OCc1cc(O)c2c(c1)[C@@](O)([C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)c1c(C2=O)c(O)ccc1
IMPHY001458,COc1ccccc1c1oc2c(OC)c(OC)cc(c2c(=O)c1OC)O
IMPHY001459,COc1cc2O[C@H](c3ccc(cc3)O)[C@H](C(=O)c2c(c1)O)OC(=O)C
IMPHY001460,O=c1ccc2c(o1)cc1c(c2)CCO1
IMPHY001461,O=C(Cc1c[nH]c2c1cccc2)OC1C(O)C(O)C(C(C1O)O)O
IMPHY001462,COc1ccc(cc1OC)[C@@H]1CC(=O)c2c(O1)c1C=CC(Oc1c(c2)OC)(C)C
IMPHY001463,COc1cc(C(=O)/C=C/c2ccc(c(c2)OC)OC)c(c2c1OC(C)(C)C=C2)O
IMPHY001464,COC(c1ccc2c(c1)OCO2)CC(=O)c1cc(OC)c2c(c1OC)C=CC(O2)(C)C
IMPHY001465,OC[C@@H]1Cc2cc(OC)c(cc2[C@@H]([C@H]1CO)c1ccc(c(c1)OC)O)O
IMPHY001466,CN1CCc2c(C1=O)cc1c(c2)OCO1
IMPHY001467,COC(=O)[C@@H]1C[C@@]23CCCN4C3[C@@]3([C@]1(CC2)Nc1c3cccc1)CC4
IMPHY001468,CCCCCc1cc(O)c(c(c1C(=O)O)O)[C@@H]1C=C(C)CC[C@H]1C(=C)C
IMPHY001469,c1ccc2-c3c4[C@@H](Cc2c1)NCCc4cc1c3OCO1
IMPHY001470,CCCCCCCCCCC/C=C/CC=O
IMPHY001471,Oc1cc(O)c2c(c1)oc1c(c2=O)c2C=CC(Oc2c(c1)O)(C)C
IMPHY001472,COc1cc2oc(c3ccc(c(c3)O)O)c(c(=O)c2c(c1O)O)OC
IMPHY001473,CC(=CCc1c(O)c(C(=O)/C=C/c2ccccc2)c2c3c1O[C@]1(C)CC[C@@H]([C@@H]3C1)C(O2)(C)C)C
IMPHY001474,CC([C@H]1CC[C@@H]2[C@]1(C)CC[C@]1([C@@]2(C)CC=C2[C@@H]1CC[C@@H]1[C@@]2(CCCC1(C)C)C(=O)O)C)C
IMPHY001475,C/C(=CC=CC=C(C=CC=C(C=CC12O[C@@H](CC1(C)C)C[C@@]2(C)O)/C)/C)/C=C/C=C(/C=C/[C@]12O[C@]2(C)C[C@H](CC1(C)C)O)C
IMPHY001476,COC1=C[C@@]23CCN([C@@H](C2=CC1O)Cc1c3c(O)c(cc1)OC)C
IMPHY001477,COc1cc2c(cc1OC)OC[C@@H]1[C@H]2C(=O)c2c(O1)c1ccoc1cc2
IMPHY001478,O=C1c2ccccc2C(=O)c2c1c(O)c(c(c2)O)C(=O)O
IMPHY001479,COc1c2C(=O)c3ccccc3C(=O)c2cc(c1O)C
IMPHY001480,CN1CCc2c([C@@]31Cc1c(C3=O)c3OCOc3cc1)cc1c(c2)OCO1
IMPHY001481,CC(=CCc1c(O)cc2c(c1O)c(=O)c1c(o2)CCC(=O)C1(CC=C(C)C)CC=C(C)C)C
IMPHY001482,O[C@H]1C[C@]2(C)[C@@H]([C@@]3([C@@H]1C(C)(C)CCC3)C)CC[C@H]1[C@@]2(C)CC[C@@H]2[C@]1(C)CC[C@@H]2C(O)(C)C
IMPHY001483,COc1ccc2-c3c4[C@@H](Cc2c1)NCCc4cc1c3OCO1
IMPHY001484,COc1cc2CCN([C@@H](c2cc1Oc1cc(ccc1O)C[C@H]1N(C)CCc2c1cc(OC)c(c2)OC)Cc1ccc(cc1)O)C
IMPHY001485,COc1cc2-c3c4OCOc4cc4c3[C@H](Cc2cc1O)NCC4
IMPHY001486,COC(c1ccc2c(c1)OCO2)CC(=O)c1ccc2c(c1OC)cco2
IMPHY001487,COc1cc(OC)c(c(c1)OC)C(=O)/C=C(/c1ccc2c(c1)OCO2)O
IMPHY001488,COc1c(oc2c(c1=O)cc1c(c2)occ1)c1ccccc1
IMPHY001489,CC(=CCOc1cc2c(=O)cc(oc2c2c1occ2)c1ccccc1)C
IMPHY001490,COc1cc(cc(c1O)OC)c1c2C(=O)OCc2c(c2c1cc1OCOc1c2)O
IMPHY001491,C[C@H]1CC[C@H]2[C@@]31CC[C@]([C@@H](C3)O)(C2(C)C)C
IMPHY001492,OC[C@H]1O[C@@H](O[C@H]2[C@H]3COC(=O)[C@@H]3[C@@H](c3c2cc2OCOc2c3)c2cc(OC)c(c(c2)OC)O)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY001493,CCCCCCCCCCCCC(=O)OC
IMPHY001494,CCCCCCCCCCCCCCCCC(=O)OC
IMPHY001495,COc1ccc2c(-c3c(O)c(OC)cc4c3[C@H](C2)N(C)CC4)c1O
IMPHY001496,CC([C@H]1CC(=O)c2c3[C@@H]1C[C@H](C)C(=O)c3oc2)C
IMPHY001497,OC[C@H]1O[C@@H](OCCc2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1OC(=O)/C=C/c1ccc(c(c1)O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O)O)O
IMPHY001498,CC(C=Cc1ccccc1)O
IMPHY001499,COc1cc(OC)c(c2c1CC1c3ccc(cc3OC(C1C2)(C)C)O)CC=C(C)C
IMPHY001500,Oc1c(ccc2c1C=CC(O2)(C)C)[C@@H]1COc2c(C1)ccc1c2C=CC(O1)(C)C
IMPHY001501,O[C@H]1[C@@H](O[C@@H]([C@H]([C@@H]1O)O)CO[C@@H]1OC[C@H]([C@@H]([C@H]1O)O)O)Oc1ccc2c(c1O)C(=O)c1c(C2=O)c(O)c(cc1)C
IMPHY001502,CC([C@H]1CC[C@]2([C@@H]1C1=CC[C@H]3[C@@]([C@]1(C)CC2)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)O)C)C
IMPHY001503,CC1CCC(=O)C1
IMPHY001504,COc1cc(O)c2c(c1CC=C(C)C)OC(CC2=O)c1ccccc1
IMPHY001505,COc1cc2CCN[C@H](c2cc1O)Cc1ccc(cc1)O
IMPHY001506,O=C1O[C@@H](C[C@@]2([C@H]1CC[C@@]1([C@H]2C(=O)C=C[C@H]1O)C)C)c1cocc1
IMPHY001507,C[C@@H]1CC[C@@H]2[C@H](C3=C(C(=O)C[C@H]13)C)C2(C)C
IMPHY001508,COc1c(OC)cc(cc1OC)c1cc(=O)c2c(o1)c(O)c(c(c2OC)OC)OC
IMPHY001509,O[C@H]1CC[C@]2([C@H](C1)C(=O)C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H](CC[C@H](C(C)C)C)C)C)C
IMPHY001510,COc1cc(cc(c1OC)OC)[C@H]1[C@H]2C(=O)OC[C@@H]2Cc2c1cc1OCOc1c2OC
IMPHY001511,COc1cc2CCN(C3c2c(c1O)Oc1cc2C(NCCc2cc1OC)Cc1cc(-c2cc(C3)ccc2OC)c(O)cc1)C
IMPHY001512,CCCCCCC/C=CC(=O)C#CC#CC(=O)C=C
IMPHY001513,COc1cc2C(=O)c3cc(C)cc(c3C(=O)c2c(c1Cl)O)O
IMPHY001514,CC[C@H](C(C)C)CC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC=C1[C@H]2CC[C@@H]2[C@]1(C)CC[C@@H](C2)O)C
IMPHY001515,COc1cc(O)cc(c1CC=C(C)C)c1cc2c(o1)cc(cc2)O
IMPHY001516,CCCCCCCCCC
IMPHY001517,O=CC1CCC(=CC1)C(C)C
IMPHY001518,COC(=O)C1=CCCNC1
IMPHY001519,OC1CCC(NC1)C(=O)O
IMPHY001520,C=C1CC[C@H]2[C@@]([C@@H]1COc1ccc3c(c1)oc(=O)cc3)(C)CCC(=O)C2(C)C
IMPHY001521,CC(=O)O[C@H]1C[C@H](OC(=O)/C=C/c2ccccc2)C(=C)[C@H]2[C@]1(C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@@]1([C@@]3([C@H]([C@H]2OC(=O)C)CC(=O)[C@@]1(C)OC3)C)O
IMPHY001522,C[C@H]1CC[C@H](NC1)[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)O)C
